SETTLEMENTDATE;PRICE/GIGA_WATT
18/06/2020 00:30;4.547064345
18/06/2020 01:00;4.702714478
18/06/2020 01:30;4.564356384
18/06/2020 02:00;4.189072679
18/06/2020 02:30;4.147411334
18/06/2020 03:00;4.127306566
18/06/2020 03:30;3.852058028
18/06/2020 04:00;3.840135671
18/06/2020 04:30;3.708359139
18/06/2020 05:00;4.21454039
18/06/2020 05:30;4.046829028
18/06/2020 06:00;3.856594641
18/06/2020 06:30;5.322889547
18/06/2020 07:00;4.696925544
18/06/2020 07:30;4.327715674
18/06/2020 08:00;5.732061713
18/06/2020 08:30;5.268852466
18/06/2020 09:00;3.917562001
18/06/2020 09:30;4.182235245
18/06/2020 10:00;4.132279478
18/06/2020 10:30;4.086461943
18/06/2020 11:00;4.304155351
18/06/2020 11:30;4.221195219
18/06/2020 12:00;4.183668998
18/06/2020 12:30;4.14141702
18/06/2020 13:00;4.183931778
18/06/2020 13:30;4.122352455
18/06/2020 14:00;3.972521367
18/06/2020 14:30;4.053916969
18/06/2020 15:00;4.030191434
18/06/2020 15:30;4.326984209
18/06/2020 16:00;4.460758765
18/06/2020 16:30;4.157111711
18/06/2020 17:00;5.018004093
18/06/2020 17:30;4.83596967
18/06/2020 18:00;8.689129036
18/06/2020 18:30;5.026363771
18/06/2020 19:00;4.399399456
18/06/2020 19:30;3.835407014
18/06/2020 20:00;3.845081378
18/06/2020 20:30;3.801339805
18/06/2020 21:00;3.69618238
18/06/2020 21:30;3.774488803
18/06/2020 22:00;3.944383429
18/06/2020 22:30;4.097970181
18/06/2020 23:00;3.785162118
18/06/2020 23:30;3.901716378
19/06/2020 00:00;4.065123008
19/06/2020 00:30;3.911610555
19/06/2020 01:00;3.896852992
19/06/2020 01:30;3.916542872
19/06/2020 02:00;4.379689109
19/06/2020 02:30;3.89572873
19/06/2020 03:00;3.327044667
19/06/2020 03:30;2.558968968
19/06/2020 04:00;1.651351711
19/06/2020 04:30;3.034923678
19/06/2020 05:00;3.633846185
19/06/2020 05:30;3.92699054
19/06/2020 06:00;3.540880718
19/06/2020 06:30;4.702740223
19/06/2020 07:00;4.129804541
19/06/2020 07:30;4.047572957
19/06/2020 08:00;3.850037994
19/06/2020 08:30;3.975908554
19/06/2020 09:00;3.911323987
19/06/2020 09:30;4.013966814
19/06/2020 10:00;3.961693964
19/06/2020 10:30;3.933178701
19/06/2020 11:00;4.144890756
19/06/2020 11:30;4.057699596
19/06/2020 12:00;4.139852531
19/06/2020 12:30;4.150031859
19/06/2020 13:00;4.182856963
19/06/2020 13:30;4.244871279
19/06/2020 14:00;4.326098899
19/06/2020 14:30;4.336507701
19/06/2020 15:00;4.361298169
19/06/2020 15:30;4.22635494
19/06/2020 16:00;4.543153908
19/06/2020 16:30;4.430204272
19/06/2020 17:00;4.390237016
19/06/2020 17:30;4.123378514
19/06/2020 18:00;5.227175879
19/06/2020 18:30;4.007203786
19/06/2020 19:00;3.714966176
19/06/2020 19:30;3.813399669
19/06/2020 20:00;3.831433495
19/06/2020 20:30;3.973514107
19/06/2020 21:00;3.915959544
19/06/2020 21:30;4.142233477
19/06/2020 22:00;4.054624111
19/06/2020 22:30;4.153738927
19/06/2020 23:00;4.183073714
19/06/2020 23:30;4.161553458
20/06/2020 00:00;4.251275743
20/06/2020 00:30;4.170386195
20/06/2020 01:00;4.001980572
20/06/2020 01:30;4.488971198
20/06/2020 02:00;4.697581355
20/06/2020 02:30;5.077546963
20/06/2020 03:00;5.02198129
20/06/2020 03:30;4.90050535
20/06/2020 04:00;4.927584588
20/06/2020 04:30;5.025039659
20/06/2020 05:00;5.135658009
20/06/2020 05:30;5.185597426
20/06/2020 06:00;4.619013545
20/06/2020 06:30;4.8442946
20/06/2020 07:00;5.750640226
20/06/2020 07:30;4.725035911
20/06/2020 08:00;6.058136964
20/06/2020 08:30;5.055479791
20/06/2020 09:00;4.569716501
20/06/2020 09:30;4.444185419
20/06/2020 10:00;4.484182612
20/06/2020 10:30;4.545421275
20/06/2020 11:00;4.562631676
20/06/2020 11:30;4.408135111
20/06/2020 12:00;4.108426615
20/06/2020 12:30;4.612740812
20/06/2020 13:00;4.828709105
20/06/2020 13:30;4.541244443
20/06/2020 14:00;4.724257343
20/06/2020 14:30;4.750346452
20/06/2020 15:00;4.553562405
20/06/2020 15:30;4.636029938
20/06/2020 16:00;4.762543858
20/06/2020 16:30;4.645004608
20/06/2020 17:00;4.436747164
20/06/2020 17:30;4.925184209
20/06/2020 18:00;5.35377439
20/06/2020 18:30;4.095010051
20/06/2020 19:00;3.946461537
20/06/2020 19:30;4.15114907
20/06/2020 20:00;4.104068971
20/06/2020 20:30;4.000900655
20/06/2020 21:00;4.006415828
20/06/2020 21:30;4.206848755
20/06/2020 22:00;4.275417253
20/06/2020 22:30;4.47904666
20/06/2020 23:00;4.175640415
20/06/2020 23:30;4.32620248
21/06/2020 00:00;4.452622556
21/06/2020 00:30;4.45665308
21/06/2020 01:00;4.666831711
21/06/2020 01:30;4.718570474
21/06/2020 02:00;4.471363729
21/06/2020 02:30;4.587316488
21/06/2020 03:00;2.234121499
21/06/2020 03:30;1.59352684
21/06/2020 04:00;3.433497063
21/06/2020 04:30;3.518527552
21/06/2020 05:00;3.208550942
21/06/2020 05:30;3.758770597
21/06/2020 06:00;4.190304987
21/06/2020 06:30;4.450928886
21/06/2020 07:00;4.591554143
21/06/2020 07:30;4.398137616
21/06/2020 08:00;4.431020572
21/06/2020 08:30;4.790992933
21/06/2020 09:00;4.85353492
21/06/2020 09:30;4.521783133
21/06/2020 10:00;4.382381944
21/06/2020 10:30;4.406163969
21/06/2020 11:00;4.519438968
21/06/2020 11:30;4.20912885
21/06/2020 12:00;4.205601894
21/06/2020 12:30;4.065062698
21/06/2020 13:00;2.879807315
21/06/2020 13:30;4.431115735
21/06/2020 14:00;4.406245339
21/06/2020 14:30;4.435369095
21/06/2020 15:00;4.800578088
21/06/2020 15:30;4.796647884
21/06/2020 16:00;4.597179156
21/06/2020 16:30;4.627509723
21/06/2020 17:00;4.523271433
21/06/2020 17:30;4.301252218
21/06/2020 18:00;4.85507862
21/06/2020 18:30;4.630127294
21/06/2020 19:00;4.339234441
21/06/2020 19:30;3.933038542
21/06/2020 20:00;3.995405805
21/06/2020 20:30;3.97827667
21/06/2020 21:00;4.025973743
21/06/2020 21:30;3.785762979
21/06/2020 22:00;3.888083634
21/06/2020 22:30;4.000242151
21/06/2020 23:00;4.069041498
21/06/2020 23:30;4.147275018
22/06/2020 00:00;4.657969043
22/06/2020 00:30;4.603022598
22/06/2020 01:00;4.496387002
22/06/2020 01:30;4.421262354
22/06/2020 02:00;4.573960483
22/06/2020 02:30;4.515768089
22/06/2020 03:00;4.250142627
22/06/2020 03:30;3.462670371
22/06/2020 04:00;3.08490662
22/06/2020 04:30;3.310985704
22/06/2020 05:00;4.249839213
22/06/2020 05:30;4.597661955
22/06/2020 06:00;3.91564159
22/06/2020 06:30;4.326159774
22/06/2020 07:00;4.283731897
22/06/2020 07:30;4.947289458
22/06/2020 08:00;9.876946945
22/06/2020 08:30;6.620906607
22/06/2020 09:00;12.584835
22/06/2020 09:30;6.456473932
22/06/2020 10:00;4.553166587
22/06/2020 10:30;4.180615608
22/06/2020 11:00;4.285288626
22/06/2020 11:30;4.404371798
22/06/2020 12:00;4.364239473
22/06/2020 12:30;4.488397457
22/06/2020 13:00;4.302842371
22/06/2020 13:30;4.191566768
22/06/2020 14:00;4.244033083
22/06/2020 14:30;4.446712688
22/06/2020 15:00;4.349260695
22/06/2020 15:30;4.424100272
22/06/2020 16:00;4.173960315
22/06/2020 16:30;3.760845929
22/06/2020 17:00;4.404902298
22/06/2020 17:30;4.641648334
22/06/2020 18:00;4.904291063
22/06/2020 18:30;4.704177333
22/06/2020 19:00;3.557199036
22/06/2020 19:30;3.292468357
22/06/2020 20:00;3.293921689
22/06/2020 20:30;3.677644217
22/06/2020 21:00;3.713040347
22/06/2020 21:30;3.756237203
22/06/2020 22:00;3.796240534
22/06/2020 22:30;4.173373116
22/06/2020 23:00;3.99566482
22/06/2020 23:30;4.348890572
23/06/2020 00:00;4.66595626
23/06/2020 00:30;4.447778148
23/06/2020 01:00;4.215277913
23/06/2020 01:30;4.185192912
23/06/2020 02:00;3.943733831
23/06/2020 02:30;4.305587561
23/06/2020 03:00;3.856332913
23/06/2020 03:30;4.232850782
23/06/2020 04:00;2.891400229
23/06/2020 04:30;3.349651404
23/06/2020 05:00;2.622168566
23/06/2020 05:30;3.232288531
23/06/2020 06:00;3.348278864
23/06/2020 06:30;4.456058729
23/06/2020 07:00;4.798121857
23/06/2020 07:30;4.655660349
23/06/2020 08:00;4.568585004
23/06/2020 08:30;4.876536676
23/06/2020 09:00;3.917886602
23/06/2020 09:30;3.851772076
23/06/2020 10:00;3.842203211
23/06/2020 10:30;4.291422462
23/06/2020 11:00;4.222026841
23/06/2020 11:30;4.411962857
23/06/2020 12:00;4.44746331
23/06/2020 12:30;4.502998017
23/06/2020 13:00;4.413972778
23/06/2020 13:30;4.571365073
23/06/2020 14:00;4.48110258
23/06/2020 14:30;4.406561295
23/06/2020 15:00;4.371236055
23/06/2020 15:30;4.295499271
23/06/2020 16:00;4.178233001
23/06/2020 16:30;4.044364845
23/06/2020 17:00;4.622817934
23/06/2020 17:30;7.600824018
23/06/2020 18:00;21.1087445
23/06/2020 18:30;4.707814973
23/06/2020 19:00;4.253650372
23/06/2020 19:30;3.589562857
23/06/2020 20:00;3.368200445
23/06/2020 20:30;3.551042142
23/06/2020 21:00;3.490191923
23/06/2020 21:30;3.663064248
23/06/2020 22:00;3.635150807
23/06/2020 22:30;4.030751522
23/06/2020 23:00;3.999102353
23/06/2020 23:30;4.209217014
24/06/2020 00:00;4.316060722
24/06/2020 00:30;4.421153555
24/06/2020 01:00;4.469795003
24/06/2020 01:30;4.391805425
24/06/2020 02:00;4.267029862
24/06/2020 02:30;4.391582313
24/06/2020 03:00;4.448557578
24/06/2020 03:30;4.474499201
24/06/2020 04:00;4.268313893
24/06/2020 04:30;4.144135038
24/06/2020 05:00;3.95634997
24/06/2020 05:30;4.455244488
24/06/2020 06:00;4.429803185
24/06/2020 06:30;4.436544958
24/06/2020 07:00;5.513438283
24/06/2020 07:30;9.292107324
24/06/2020 08:00;12.73423857
24/06/2020 08:30;5.387532197
24/06/2020 09:00;4.937652013
24/06/2020 09:30;4.686873547
24/06/2020 10:00;4.202140285
24/06/2020 10:30;4.325780417
24/06/2020 11:00;4.251017077
24/06/2020 11:30;4.410242924
24/06/2020 12:00;4.514317086
24/06/2020 12:30;4.571794682
24/06/2020 13:00;4.568046042
24/06/2020 13:30;4.523159993
24/06/2020 14:00;4.596397253
24/06/2020 14:30;4.508015816
24/06/2020 15:00;4.520202254
24/06/2020 15:30;4.608490524
24/06/2020 16:00;4.533522177
24/06/2020 16:30;4.754627271
24/06/2020 17:00;4.597059917
24/06/2020 17:30;6.671497487
24/06/2020 18:00;15.35257474
24/06/2020 18:30;6.288789734
24/06/2020 19:00;5.047039014
24/06/2020 19:30;4.86688871
24/06/2020 20:00;4.267201745
24/06/2020 20:30;4.51127675
24/06/2020 21:00;4.371634355
24/06/2020 21:30;4.054989413
24/06/2020 22:00;3.927807096
24/06/2020 22:30;4.136306272
24/06/2020 23:00;3.977125381
24/06/2020 23:30;4.120486482
25/06/2020 00:00;4.399270068
25/06/2020 00:30;4.519668238
25/06/2020 01:00;4.263480916
25/06/2020 01:30;4.191293098
25/06/2020 02:00;4.294385353
25/06/2020 02:30;4.2553711
25/06/2020 03:00;4.135838244
25/06/2020 03:30;3.87067989
25/06/2020 04:00;4.247689166
25/06/2020 04:30;4.465931905
25/06/2020 05:00;4.632147883
25/06/2020 05:30;5.18768377
25/06/2020 06:00;4.288112571
25/06/2020 06:30;4.289957359
25/06/2020 07:00;4.268888826
25/06/2020 07:30;4.854506656
25/06/2020 08:00;4.109408871
25/06/2020 08:30;4.219977948
25/06/2020 09:00;3.893268266
25/06/2020 09:30;4.01915378
25/06/2020 10:00;4.398193855
25/06/2020 10:30;4.172301382
25/06/2020 11:00;4.270316876
25/06/2020 11:30;4.162598964
25/06/2020 12:00;4.269604207
25/06/2020 12:30;4.34198128
25/06/2020 13:00;4.420940179
25/06/2020 13:30;4.584141964
25/06/2020 14:00;4.498308393
25/06/2020 14:30;4.434970385
25/06/2020 15:00;4.34622586
25/06/2020 15:30;4.545372384
25/06/2020 16:00;4.529806332
25/06/2020 16:30;4.149133133
25/06/2020 17:00;4.150274171
25/06/2020 17:30;4.525084501
25/06/2020 18:00;5.576979433
25/06/2020 18:30;8.94055771
25/06/2020 19:00;4.274020627
25/06/2020 19:30;4.025109189
25/06/2020 20:00;4.206617322
25/06/2020 20:30;3.873910909
25/06/2020 21:00;4.125832508
25/06/2020 21:30;4.369881956
25/06/2020 22:00;3.89469579
25/06/2020 22:30;4.13610231
25/06/2020 23:00;4.157446597
25/06/2020 23:30;4.455664594
26/06/2020 00:00;4.453458129
26/06/2020 00:30;4.798514559
26/06/2020 01:00;4.500756797
26/06/2020 01:30;4.453243425
26/06/2020 02:00;4.378464309
26/06/2020 02:30;4.500498055
26/06/2020 03:00;4.633623516
26/06/2020 03:30;4.852619932
26/06/2020 04:00;4.943553658
26/06/2020 04:30;5.121056198
26/06/2020 05:00;5.094532188
26/06/2020 05:30;5.219520982
26/06/2020 06:00;5.241550325
26/06/2020 06:30;5.910065725
26/06/2020 07:00;5.782929426
26/06/2020 07:30;5.597214253
26/06/2020 08:00;11.60692802
26/06/2020 08:30;7.932112686
26/06/2020 09:00;4.179869944
26/06/2020 09:30;3.930288289
26/06/2020 10:00;3.926344098
26/06/2020 10:30;4.676264985
26/06/2020 11:00;4.449180611
26/06/2020 11:30;4.450186449
26/06/2020 12:00;4.278445023
26/06/2020 12:30;4.179431183
26/06/2020 13:00;4.264513195
26/06/2020 13:30;4.498994919
26/06/2020 14:00;4.526036254
26/06/2020 14:30;4.7022537
26/06/2020 15:00;4.791536563
26/06/2020 15:30;4.614637988
26/06/2020 16:00;4.721708339
26/06/2020 16:30;4.278311018
26/06/2020 17:00;4.363507289
26/06/2020 17:30;4.8414723
26/06/2020 18:00;10.35402504
26/06/2020 18:30;4.844726603
26/06/2020 19:00;4.898935525
26/06/2020 19:30;4.322785292
26/06/2020 20:00;4.344176246
26/06/2020 20:30;4.096107112
26/06/2020 21:00;4.629023445
26/06/2020 21:30;4.044537303
26/06/2020 22:00;4.017415704
26/06/2020 22:30;4.207972263
26/06/2020 23:00;4.166472571
26/06/2020 23:30;4.368240815
27/06/2020 00:00;4.341782789
27/06/2020 00:30;4.524855403
27/06/2020 01:00;4.632939629
27/06/2020 01:30;4.58594794
27/06/2020 02:00;4.704693323
27/06/2020 02:30;4.879399475
27/06/2020 03:00;5.016043608
27/06/2020 03:30;4.857668462
27/06/2020 04:00;4.778892885
27/06/2020 04:30;5.129327181
27/06/2020 05:00;5.183369205
27/06/2020 05:30;5.425164849
27/06/2020 06:00;4.489086778
27/06/2020 06:30;4.564290272
27/06/2020 07:00;4.445418441
27/06/2020 07:30;4.537169798
27/06/2020 08:00;4.470857206
27/06/2020 08:30;4.522627435
27/06/2020 09:00;4.173441263
27/06/2020 09:30;4.27229111
27/06/2020 10:00;4.279333494
27/06/2020 10:30;4.153341411
27/06/2020 11:00;4.078368748
27/06/2020 11:30;4.232529909
27/06/2020 12:00;3.898451823
27/06/2020 12:30;4.304642527
27/06/2020 13:00;4.416133061
27/06/2020 13:30;4.528347993
27/06/2020 14:00;4.873633377
27/06/2020 14:30;4.870257882
27/06/2020 15:00;4.458575269
27/06/2020 15:30;4.326922502
27/06/2020 16:00;4.340051733
27/06/2020 16:30;3.939376576
27/06/2020 17:00;4.172581186
27/06/2020 17:30;4.05146135
27/06/2020 18:00;9.09216495
27/06/2020 18:30;5.118729744
27/06/2020 19:00;4.22541794
27/06/2020 19:30;3.963147319
27/06/2020 20:00;3.773103023
27/06/2020 20:30;4.001933301
27/06/2020 21:00;4.329211215
27/06/2020 21:30;4.065845718
27/06/2020 22:00;4.106441769
27/06/2020 22:30;4.485366161
27/06/2020 23:00;4.246666015
27/06/2020 23:30;4.461229706
28/06/2020 00:00;4.548205586
28/06/2020 00:30;4.601925369
28/06/2020 01:00;4.719405038
28/06/2020 01:30;4.652090469
28/06/2020 02:00;4.676165979
28/06/2020 02:30;5.015747942
28/06/2020 03:00;4.963381276
28/06/2020 03:30;5.037772149
28/06/2020 04:00;4.784202726
28/06/2020 04:30;4.810244769
28/06/2020 05:00;4.790941431
28/06/2020 05:30;4.765718022
28/06/2020 06:00;4.376944266
28/06/2020 06:30;4.51331171
28/06/2020 07:00;4.851238161
28/06/2020 07:30;4.359261418
28/06/2020 08:00;4.391086577
28/06/2020 08:30;4.384409443
28/06/2020 09:00;4.403765282
28/06/2020 09:30;4.416544817
28/06/2020 10:00;4.396268166
28/06/2020 10:30;4.4426186
28/06/2020 11:00;4.197466569
28/06/2020 11:30;4.371810484
28/06/2020 12:00;3.800547279
28/06/2020 12:30;4.241260125
28/06/2020 13:00;4.386569411
28/06/2020 13:30;4.265287749
28/06/2020 14:00;4.369866109
28/06/2020 14:30;4.241847678
28/06/2020 15:00;4.375294479
28/06/2020 15:30;4.102524802
28/06/2020 16:00;4.215145924
28/06/2020 16:30;4.971334863
28/06/2020 17:00;4.948212584
28/06/2020 17:30;13.97701141
28/06/2020 18:00;11.294464
28/06/2020 18:30;12.44660722
28/06/2020 19:00;6.406105522
28/06/2020 19:30;4.373540413
28/06/2020 20:00;3.981968299
28/06/2020 20:30;3.771286896
28/06/2020 21:00;3.812480207
28/06/2020 21:30;4.016055852
28/06/2020 22:00;3.956963395
28/06/2020 22:30;4.22474619
28/06/2020 23:00;3.92677053
28/06/2020 23:30;3.903537648
29/06/2020 00:00;3.917437575
29/06/2020 00:30;4.153770766
29/06/2020 01:00;4.168761057
29/06/2020 01:30;4.282709782
29/06/2020 02:00;4.2548564
29/06/2020 02:30;3.887435376
29/06/2020 03:00;1.910177508
29/06/2020 03:30;2.378615622
29/06/2020 04:00;1.482388386
29/06/2020 04:30;1.975268918
29/06/2020 05:00;3.080023575
29/06/2020 05:30;4.337143379
29/06/2020 06:00;4.505642525
29/06/2020 06:30;5.397953622
29/06/2020 07:00;5.937580289
29/06/2020 07:30;5.547371796
29/06/2020 08:00;4.742334144
29/06/2020 08:30;3.791353445
29/06/2020 09:00;3.802160863
29/06/2020 09:30;3.898946718
29/06/2020 10:00;4.104093874
29/06/2020 10:30;3.932770144
29/06/2020 11:00;4.370386561
29/06/2020 11:30;4.140606094
29/06/2020 12:00;4.25099267
29/06/2020 12:30;4.094230135
29/06/2020 13:00;4.02703733
29/06/2020 13:30;4.039452178
29/06/2020 14:00;3.981056147
29/06/2020 14:30;4.048418481
29/06/2020 15:00;4.079329749
29/06/2020 15:30;3.916114711
29/06/2020 16:00;4.161342681
29/06/2020 16:30;4.41069219
29/06/2020 17:00;6.095152916
29/06/2020 17:30;4.542092915
29/06/2020 18:00;8.346723337
29/06/2020 18:30;4.843212575
29/06/2020 19:00;4.294369946
29/06/2020 19:30;3.552384998
29/06/2020 20:00;3.609629881
29/06/2020 20:30;3.562334679
29/06/2020 21:00;3.613832802
29/06/2020 21:30;3.803550655
29/06/2020 22:00;3.635865874
29/06/2020 22:30;4.028424374
29/06/2020 23:00;3.54807089
29/06/2020 23:30;3.681930622
30/06/2020 00:00;3.687796777
30/06/2020 00:30;3.600786799
30/06/2020 01:00;3.853214144
30/06/2020 01:30;3.838150519
30/06/2020 02:00;3.702131339
30/06/2020 02:30;3.028041483
30/06/2020 03:00;2.289576519
30/06/2020 03:30;1.676045216
30/06/2020 04:00;0.796184086
30/06/2020 04:30;0.488066768
30/06/2020 05:00;2.850515334
30/06/2020 05:30;4.220457803
30/06/2020 06:00;3.992537076
30/06/2020 06:30;4.437978379
30/06/2020 07:00;4.224103873
30/06/2020 07:30;6.78708569
30/06/2020 08:00;5.52618842
30/06/2020 08:30;4.758145713
30/06/2020 09:00;3.781370849
30/06/2020 09:30;3.807221543
30/06/2020 10:00;3.972983711
30/06/2020 10:30;3.961329512
30/06/2020 11:00;3.764199695
30/06/2020 11:30;3.553221619
30/06/2020 12:00;3.485759398
30/06/2020 12:30;3.516136712
30/06/2020 13:00;3.629446291
30/06/2020 13:30;3.421529977
30/06/2020 14:00;3.637186534
30/06/2020 14:30;3.904095964
30/06/2020 15:00;4.189286054
30/06/2020 15:30;4.174992383
30/06/2020 16:00;4.126505601
30/06/2020 16:30;3.938485035
30/06/2020 17:00;4.309065718
30/06/2020 17:30;4.227590982
30/06/2020 18:00;5.351553742
30/06/2020 18:30;4.580920953
30/06/2020 19:00;4.08158206
30/06/2020 19:30;3.671845536
30/06/2020 20:00;3.569825356
30/06/2020 20:30;3.644951945
30/06/2020 21:00;3.669534329
30/06/2020 21:30;3.793920498
30/06/2020 22:00;3.732993037
30/06/2020 22:30;4.109509877
30/06/2020 23:00;3.903119911
30/06/2020 23:30;4.262374618
01/07/2020 00:00;4.225165069
